Índice,Nome,Preço,Área,Localização
12557,"Apartamento T2 e T3 Junto Ao Mercado, Fundão",190 000 €,"103,40 m²","Apartamento para comprar: Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo, Fundão, Castelo Branco"
12558,"Apartamento T2 e T3 Junto Ao Mercado, Fundão",135 000 €,"78,15 m²","Apartamento para comprar: Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo, Fundão, Castelo Branco"
12559,"Apartamento T2 e T3 Junto Ao Mercado, Fundão",160 000 €,"95,75 m²","Apartamento para comprar: Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo, Fundão, Castelo Branco"
12560,Apartamento T2 na Rua Padre António Vieira Porto,340 000 €,83 m²,"Apartamento para comprar: Campanhã, Porto"
12561,Apartamento T2 em Ramalde Porto,545 000 €,114 m²,"Apartamento para comprar: Muxagata, Vila Nova de Foz Côa, Guarda"
12562,Apartamento T3 em Ramalde Porto,545 000 €,152 m²,"Apartamento para comprar: Ramalde, Porto"
12563,Apartamento T2 na Rua Quinta Amarela Porto,430 000 €,94 m²,"Apartamento para comprar: Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto"
12564,T2+1 COM GRANDE VARANDA CENTRO DE GONDOMAR EXCELENTE INVESTIMENTO,179 900 €,95 m²,"Apartamento para comprar: Fânzeres e São Pedro da Cova, Gondomar, Porto"
12565,T3 COM GRANDE VARANDA CENTRO DE GONDOMAR EXCELENTE INVESTIMENTO,189 900 €,105 m²,"Apartamento para comprar: Fânzeres e São Pedro da Cova, Gondomar, Porto"
12566,T2 COM GRANDE VARANDA CENTRO DE GONDOMAR EXCELENTE INVESTIMENTO,169 900 €,82 m²,"Apartamento para comprar: Fânzeres e São Pedro da Cova, Gondomar, Porto"
12567,T2+1 COM GRANDE VARANDA CENTRO DE GONDOMAR EXCELENTE INVESTIMENTO,179 900 €,95 m²,"Apartamento para comprar: Fânzeres e São Pedro da Cova, Gondomar, Porto"
12568,"Apartamento T3 em Lisboa de 263,00 m2",725 000 €,263 m²,"Apartamento para comprar: Loures, Lisboa"
12569,Apartamento T2 - Quarteira (600mts da praia),425 000 €,119 m²,"Apartamento para comprar: Quarteira, Loulé, Faro"
12570,T3 com 3 suites e terraço 150m2 no Pólo Universitário,540 000 €,126 m²,"Apartamento para comprar: Paranhos, Porto"
12571,Apartamento T1 Centro - Parque da Cidade Guimarães,194 000 €,88 m²,"Apartamento para comprar: Costa, Guimarães, Braga"
12572,Apartamento T1 para venda,750 000 €,110 m²,"Apartamento para comprar: Santiago (Sesimbra), Sesimbra, Setúbal"
12573,Apartamentos de Luxo em Vilamoura,1 550 000 €,143 m²,"Apartamento para comprar: Almancil, Loulé, Faro"
12574,Apartamentos de Luxo em Vilamoura,2 500 000 €,143 m²,"Apartamento para comprar: Almancil, Loulé, Faro"
12575,Apartamento T0 com Varanda nas Antas - Exclusivo Réplica,195 000 €,"44,78 m²","Apartamento para comprar: Campanhã, Porto"
12576,APARTAMENTO T2+1 CENTRO V N GAIA,179 900 €,82 m²,"Apartamento para comprar: Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto"
12577,"Apartamento T3 em Lisboa com Terraço, Piscina, Garagem e ...",1 350 000 €,"176,36 m²","Apartamento para comprar: Areeiro, Lisboa"
12578,Vende-se Apartamento T3 Duplex com Terraço - Matosinhos Sul,875 490 €,"178,50 m²","Apartamento para comprar: Matosinhos e Leça da Palmeira, Matosinhos, Porto"
12579,Vende-se Apartamento T2 - Matosinhos Sul,463 680 €,"110,40 m²","Apartamento para comprar: Matosinhos e Leça da Palmeira, Matosinhos, Porto"
12580,Vende-se Apartamento T2 - Matosinhos Sul,471 030 €,"112,15 m²","Apartamento para comprar: Matosinhos e Leça da Palmeira, Matosinhos, Porto"
12581,Vende-se Apartamento T2 - Matosinhos Sul,463 680 €,"110,40 m²","Apartamento para comprar: Matosinhos e Leça da Palmeira, Matosinhos, Porto"
12582,Vende-se Apartamento T1 - Matosinhos Sul,322 560 €,"76,80 m²","Apartamento para comprar: Matosinhos e Leça da Palmeira, Matosinhos, Porto"
12583,Apartamento T3 em construção com terraço e varanda na Maia,435 000 €,134 m²,"Apartamento para comprar: Cidade da Maia, Maia, Porto"
12584,Apartamento T1 renovado com garagem no Saldanha,500 000 €,"56,85 m²","Apartamento para comprar: Arroios, Lisboa"
12585,Apartamento T3 com garagem na Parede,699 000 €,"129,48 m²","Apartamento para comprar: Carcavelos e Parede, Cascais, Lisboa"
12586,"Apartamento T2 remodelado junto da FCT NOVA SST, Almada",187 500 €,54 m²,"Apartamento para comprar: Caparica e Trafaria, Almada, Setúbal"
12587,Apartamento T2 com terraço 38.10m2 em Lagos,441 000 €,"97,70 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12588,Novo empreendimento junto à Ria Formosa e numa cidade sim...,485 000 €,"163,80 m²","Apartamento para comprar: Olhão, Faro"
12589,Apartamento T3 com varanda e estacionamento na Praça de E...,921 000 €,115 m²,"Apartamento para comprar: Avenidas Novas, Lisboa"
12590,T1 inserido num Eco Resort para Golden VISA - Fracção N,325 000 €,"45,69 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12591,T1 inserido num Eco Resort para Golden VISA - Fracção V,330 000 €,"55,88 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12592,T1 inserido num Eco Resort para Golden VISA - Fracção B,330 000 €,"58,54 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12593,T1 inserido num Eco Resort para Golden VISA - Fracção R,325 000 €,"43,91 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12594,T1 inserido num Eco Resort para Golden VISA - Fracção X,325 000 €,"43,91 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12595,T1 inserido num Eco Resort para Golden VISA - Fracção W,325 000 €,"40,13 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12596,T1 inserido num Eco Resort para Golden VISA - Fracção T,330 000 €,"55,29 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12597,T1 inserido num Eco Resort para Golden VISA - Fracção C,320 000 €,"38,28 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12598,T1 inserido num Eco Resort para Golden VISA - Fracção E,320 000 €,"40,12 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12599,T1 inserido num Eco Resort para Golden VISA - Fracção Z,325 000 €,"43,95 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12600,T1 inserido num Eco Resort para Golden VISA - Fracção O,325 000 €,"40,10 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12601,T1 inserido num Eco Resort para Golden VISA - Fracção J,325 000 €,"45,77 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12602,"Apartamento T2 com varanda e garagem na Praça de Espanha,...",773 000 €,100 m²,"Apartamento para comprar: Avenidas Novas, Lisboa"
12603,T1 inserido num Eco Resort para Golden VISA - Fracção L,330 000 €,"57,98 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12604,T1 inserido num Eco Resort para Golden VISA - Fracção AB,325 000 €,"45,65 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12605,T1 inserido num Eco Resort para Golden VISA - Fracção Y,325 000 €,"38,31 m²","Apartamento para comprar: Cercal, Santiago do Cacém, Setúbal"
12606,Novo empreendimento junto à Ria Formosa e numa cidade sim...,475 000 €,"139,70 m²","Apartamento para comprar: Olhão, Faro"
12607,"Apartamento localizado no centro de Portimão, junto ao Mercado Municip",367 500 €,115 m²,"Apartamento para comprar: Portimão, Faro"
12608,Apartamento T2 em Condomínio fechado com piscina e jardim,235 300 €,87 m²,"Apartamento para comprar: São Martinho do Porto, Alcobaça, Leiria"
12609,Apartamento novo com estacionamento nas Amoreiras em Lisboa,790 000 €,90 m²,"Apartamento para comprar: Campolide, Lisboa"
12610,Apartamento T2 para venda,320 000 €,80 m²,"Apartamento para comprar: Mina de Água, Amadora, Lisboa"
12611,"Apartamento T3 em Setúbal de 86,00 m2",197 500 €,86 m²,"Apartamento para comprar: Amora, Seixal, Setúbal"
12612,"Apartamento localizado no centro de Portimão, junto ao Mercado Municip",332 500 €,107 m²,"Apartamento para comprar: Portimão, Faro"
12613,Apartamento T1- Piscina e Vista Mar - Portimão-Algarve,227 000 €,50 m²,"Apartamento para comprar: Portimão, Faro"
12614,Apartamento T3 com varanda e estacionamento em Vila Nova ...,765 000 €,"169,41 m²","Apartamento para comprar: Canidelo, Vila Nova de Gaia, Porto"
12615,T3 DUPLEX | Macieira da Maia,199 900 €,120 m²,"Apartamento para comprar: Macieira da Maia, Vila do Conde, Porto"
12616,"Apartamento T4 em Lisboa, Duplex com Terraço, Piscina e G...",2 450 000 €,208 m²,"Apartamento para comprar: Santo António, Lisboa"
12617,Apartamento T1 na Rua Monte cativo Porto,240 000 €,66 m²,"Apartamento para comprar: Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto"
12618,Apartamento T2 na Rua do Almada Porto,810 000 €,98 m²,"Apartamento para comprar: Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto"
12619,Apartamento T3 com suite remodelado com uma área de 127m2...,375 900 €,127 m²,"Apartamento para comprar: Santa Clara, Lisboa"
12620,"Apartamento T4 DUPLEX COM VARANDA, GARAGEM E TERRAÇO COM ...",4 500 000 €,395 m²,"Apartamento para comprar: Cascais e Estoril, Cascais, Lisboa"
12621,Apartamento T3 na zona histórica de Tomar,215 000 €,"112,45 m²","Apartamento para comprar: Tomar (São João Baptista) e Santa Maria dos Olivais, Tomar, Santarém"
12622,"Apartamento T1, São Paio Apartments Lote 10",410 000 €,"74,73 m²","Apartamento para comprar: Canidelo, Vila Nova de Gaia, Porto"
12623,"Apartamentos T3 na Carapalha ,Castelo Branco",245 000 €,"116,54 m²",Apartamento para comprar: Castelo Branco
12624,"Apartamentos T3 na Carapalha ,Castelo Branco",225 000 €,"133,98 m²",Apartamento para comprar: Castelo Branco
12625,"Apartamentos T3 na Carapalha ,Castelo Branco",215 000 €,"127,60 m²",Apartamento para comprar: Castelo Branco
12626,"Apartamentos T3 na Carapalha ,Castelo Branco",220 000 €,"146,20 m²",Apartamento para comprar: Castelo Branco
12627,"Apartamentos T3 na Carapalha ,Castelo Branco",210 000 €,"93,49 m²",Apartamento para comprar: Castelo Branco
12628,Apartamento T3 Frente ao Mar Vila do Conde,475 000 €,107 m²,"Apartamento para comprar: Vila do Conde, Porto"
12629,"Apartamento T3, São Paio Apartments Lote 10",840 000 €,"166,74 m²","Apartamento para comprar: Canidelo, Vila Nova de Gaia, Porto"
12630,"Apartamento T3, São Paio Apartments Lote 10",840 000 €,"169,83 m²","Apartamento para comprar: Canidelo, Vila Nova de Gaia, Porto"
12631,"Apartamento T3, São Paio Apartments Lote 10",790 000 €,"169,84 m²","Apartamento para comprar: Canidelo, Vila Nova de Gaia, Porto"
12632,Apartamento T2 totalmente remodelado em Caparica,187 500 €,54 m²,"Apartamento para comprar: Caparica e Trafaria, Almada, Setúbal"
12633,Apartamento T3 em condomínio fechado com piscina,349 000 €,141 m²,"Apartamento para comprar: Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa"
12634,Novo empreendimento junto à Ria Formosa e numa cidade sim...,560 000 €,"188,10 m²","Apartamento para comprar: Olhão, Faro"
12635,Apartamento T2 com terraço 35.50m2 em Lagos,450 000 €,"99,40 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12636,T4 de Luxo - Restelo,1 275 000 €,"258,20 m²","Apartamento para comprar: Belém, Lisboa"
12637,Novo empreendimento junto à Ria Formosa e numa cidade sim...,475 000 €,"145,30 m²","Apartamento para comprar: Olhão, Faro"
12638,Apartamento em Mafra T3 com duas varandas generosas em Ma...,399 000 €,105 m²,"Apartamento para comprar: Mafra, Lisboa"
12639,Apartamento t3 com vista mar na Areia Branca,850 000 €,136 m²,"Apartamento para comprar: Lourinhã e Atalaia, Lourinhã, Lisboa"
12640,Espaçoso apartamento T2 junto ao El Corte Inglés - a 2 min do metro!,241 000 €,112 m²,"Apartamento para comprar: Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto"
12641,Apartamento T3 na Ericeira - Cobertura de Luxo com Terraç...,1 200 000 €,130 m²,"Apartamento para comprar: Ericeira, Mafra, Lisboa"
12642,"Apartamento T3 com terraço, Águas Livres, Amadora - LT 27",445 000 €,100 m²,"Apartamento para comprar: Águas Livres, Amadora, Lisboa"
12643,"Apartamento T3 , Águas Livres, Amadora - LT 27",480 000 €,120 m²,"Apartamento para comprar: Águas Livres, Amadora, Lisboa"
12644,"Apartamento T3, Águas Livres, Amadora - LT 27",490 000 €,120 m²,"Apartamento para comprar: Águas Livres, Amadora, Lisboa"
12645,"Apartamento T3, Águas Livres, Amadora - LT 27",485 000 €,120 m²,"Apartamento para comprar: Águas Livres, Amadora, Lisboa"
12646,"Apartamento T3, Águas Livres, Amadora - LT 27",495 000 €,120 m²,"Apartamento para comprar: Águas Livres, Amadora, Lisboa"
12647,"Apartamento T3 com terraço, Águas Livres, Amadora - LT 27",430 000 €,122 m²,"Apartamento para comprar: Águas Livres, Amadora, Lisboa"
12648,Apartamento T2 com vistas mar em condomínio privado.,525 000 €,"106,95 m²","Apartamento para comprar: Quarteira, Loulé, Faro"
12649,Oportunidade de Investimento Universidades Monte Caparica,187 500 €,"61,90 m²","Apartamento para comprar: Caparica e Trafaria, Almada, Setúbal"
12650,Apartamento T3 de Luxo - Madeira Acqua Residences com Piscina privati,1 395 000 €,436 m²,"Apartamento para comprar: Santa Luzia, Funchal, Ilha da Madeira"
12651,Apartamento T3 de Luxo - Madeira Acqua Residences com Piscina privati,990 000 €,395 m²,"Apartamento para comprar: Santa Luzia, Funchal, Ilha da Madeira"
12652,Apartamento T3 Duplex,425 000 €,"98,10 m²","Apartamento para comprar: Barcarena, Oeiras, Lisboa"
12653,T2 com garagem à Praia do Canidelo.,400 000 €,86 m²,"Apartamento para comprar: Canidelo, Vila Nova de Gaia, Porto"
12654,Apartamento T3 para venda,765 000 €,128 m²,"Apartamento para comprar: Santa Maria Maior, Lisboa"
12655,T1 com varanda de 7m2 no empreendimento Citi Flat Avenida,500 000 €,"57,21 m²","Apartamento para comprar: Avenidas Novas, Lisboa"
12656,T3 Office Descobrimentos - Edifício Pacifico,350 000 €,"119,30 m²","Apartamento para comprar: Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto"
12657,Apartamento T4 com vista mar na Guia - Cascais,4 500 000 €,302 m²,"Apartamento para comprar: Cascais e Estoril, Cascais, Lisboa"
12658,Apartamento T3 a estrear,504 899 €,114 m²,"Apartamento para comprar: Almada, Cova da Piedade, Pragal e Cacilhas, Almada, Setúbal"
12659,Apartamento T3- Novo- pronto a Habitar - Primeira linha d...,850 000 €,"131,74 m²","Apartamento para comprar: Canidelo, Vila Nova de Gaia, Porto"
12660,Apartamento novo com estacionamento nas Amoreiras,790 000 €,84 m²,"Apartamento para comprar: Campolide, Lisboa"
12661,Apartamento novo com estacionamento nas Amoreiras,890 000 €,92 m²,"Apartamento para comprar: Campolide, Lisboa"
12662,"T5 apartamento de Luxo para venda no Porto, Portugal",2 100 000 €,293 m²,"Apartamento para comprar: Lordelo do Ouro e Massarelos, Porto"
12663,Venda Apartamento T0+2 Duplex em Douro View Apartments,400 000 €,82 m²,"Apartamento para comprar: Lordelo do Ouro e Massarelos, Porto"
12664,Venda Apartamento T2 em Douro View Apartments,280 000 €,75 m²,"Apartamento para comprar: Lordelo do Ouro e Massarelos, Porto"
12665,Espetacular Duplex no Campo Mártires da Pátria,10 000 000 €,434 m²,"Apartamento para comprar: Arroios, Lisboa"
12666,Apartamento T2 totalmente remodelado,187 500 €,62 m²,"Apartamento para comprar: Caparica e Trafaria, Almada, Setúbal"
12667,Apartamento T4+1 na Foz do Douro com deslumbrantes vistas...,850 000 €,207 m²,"Apartamento para comprar: Aldoar, Foz do Douro e Nevogilde, Porto"
12668,Apartamento T1 | Vila Real de Santo António | Condomínio Aurora rio |,175 500 €,71 m²,"Apartamento para comprar: Vila Real de Santo António, Faro"
12669,"Apartamento T1 em Lisboa de 120,00 m2",400 000 €,120 m²,"Apartamento para comprar: Ericeira, Mafra, Lisboa"
12670,"Apartamento T3 em Lisboa de 341,00 m2",1 200 000 €,341 m²,"Apartamento para comprar: Ericeira, Mafra, Lisboa"
12671,"Apartamento T3 em Lisboa de 241,00 m2",750 000 €,241 m²,"Apartamento para comprar: Ericeira, Mafra, Lisboa"
12672,"Apartamento T2+1 , com piscina, ténis, Albufeira Pátio!",260 000 €,80 m²,"Apartamento para comprar: Albufeira e Olhos de Água, Albufeira, Faro"
12673,T3 c/ Garagem Box em Arcozelo,155 000 €,97 m²,"Apartamento para comprar: Arcozelo, Vila Nova de Gaia, Porto"
12674,"Apartamento T2, com lugar de garagem, na Póvoa de Varzim",225 000 €,82 m²,"Apartamento para comprar: Póvoa de Varzim, Beiriz e Argivai, Povoa de Varzim, Porto"
12675,"Apartamento T3 com jardim no empreendimento Antas Atrium,...",566 000 €,"162,70 m²","Apartamento para comprar: Campanhã, Porto"
12676,"Apartamento de Luxo T2, Nova Construção, com Piscina e Garagem, no cen",495 000 €,"94,70 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12677,"Em Construção: Apartamento de Luxo T3, com Piscina e Garagem, no centr",517 500 €,"129,05 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12678,"Apartamento de Luxo T2, Nova construção, com piscina e garagem, no cen",450 000 €,"99,40 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12679,"Em Construção: Apartamento de Luxo T3, com Piscina e Garagem, no centr",562 500 €,"129,05 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12680,"Em Construção: Apartamento de Luxo T2, com Piscina e Garagem, no centr",495 000 €,"97,70 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12681,"Em Construção: Apartamento de Luxo T3, com Piscina e Garagem, no centr",585 000 €,"129,05 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
12682,"Em Construção: Apartamento de Luxo T2, com Piscina e Garagem, no centr",517 500 €,"106,55 m²","Apartamento para comprar: São Gonçalo de Lagos, Lagos, Faro"
